compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
FAHQCMMNJMAMQH-GVESFLLONA-N,CHEMBL1223199,4322,A,7.14,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@@H](C(=O)NC)C3CCCCC3)=O)=CC1)CNC(C4=NN(C(=C4)C)C)=O,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cc(C)n(C)n3)c2)o1)C1CCCCC1,7.14,,0.0,0
FCGVXISUYVDDPU-IYWXERQCNA-N,CHEMBL97936,4322,A,8.1,chembl20,458933,9606,MMP13,2676,S(C1=C2C(C=CC=C2)=CC=C1)(N(C[C@@H]([C@H](C(N3CCCCC3)=O)CC4CCCC4)C(O)=NO)C)(=O)=O,CN(C[C@H](C(O)=NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)S(=O)(=O)c1cccc2ccccc12,8.1,,0.0,0
GIJWOCNEPGCMND-BTXFOUSBNA-N,CHEMBL111475,4322,A,7.01,chembl20,106625,9606,MMP13,2676,S(N1[C@H]([C@H](C)N(CC1)C(=O)C)C(O)=NO)(C2=CC=C(OCC3=C4C(C=CC=C4)=CN=C3)C=C2)(=O)=O,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cncc4ccccc34)cc2)[C@@H](C(O)=NO)[C@@H]1C,7.01,,0.0,0
FSJPBIIVCZKHRS-CSKMVECVNA-N,CHEMBL184119,4322,A,7.55,chembl20,305704,9606,MMP13,2676,S(N1C(CN(C(=O)C)C2=C(C1)C=C(C=C2)OCCC3=CC=CC=C3)C(O)=NO)(C4=CC=C(C=C4)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(OCCc4ccccc4)ccc3N(C(C)=O)CC2C(O)=NO)cc1,7.55,,0.0,0
FUTAWINRXHDAMN-QEHUQENINA-N,CHEMBL1223562,4322,A,8.7,chembl20,652122,9606,MMP13,2676,C=1C(CNC(=O)C=2N=C(N=CC2)C(F)(F)F)=CC(C=3OC(=CC3)C(N[C@H](C(=O)NC)C4CCOCC4)=O)=CC1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C1CCOCC1,8.7,,0.0,0
FTHKKKKNTGUTPA-NBVNDQADNA-N,CHEMBL1223493,4322,A,7.44,chembl20,652122,9606,MMP13,2676,C=1C(CNC(=O)C=2N=C(N=CC2)C(F)(F)F)=CC(C=3OC(=CC3)C(N[C@H](C(NC)=O)C4CC4)=O)=CC1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C1CC1,7.44,,0.0,0
FQWZTIDTWFNEQD-VDOGGZINNA-N,CHEMBL512081,4322,A,9.52,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C2=CC=C(C=C2)C3=CC=C(C=C3)N(C)C)(=O)=O)C(=O)OC(C)(C)C,CN(C)c1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,9.52,,0.0,0
JAPLGNWCNXCEJT-XDHUDOTRNA-N,53326860,4322,A,6.24413,pubchem,580296,9606,MMP13,2676,ClC1=C(CCC2CCN(S(=O)(=O)C[C@@](N(O)C=O)(C[C@H]([C@@H3])C=3N=CC(F)=CN3)C)CC2)C=C(F)C=C1,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCc2cc(F)ccc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,6.24413,,0.0,0
GPLRECXXBJTJRJ-VNQSGHJVNA-N,CHEMBL150027,4322,A,9.4,chembl20,106475,9606,MMP13,2676,S(N1[C@@H](C(O)=NO)C/C(/C1)=N/OC2=CC=CC=C2)(C=3C=CC(OC=4C=CN=CC4)=CC3)(=O)=O,O=S(=O)(c1ccc(Oc2ccncc2)cc1)N1C/C(=N\Oc2ccccc2)C[C@@H]1C(O)=NO,9.4,,0.0,0
GKURRRNPHZGWQU-NSJMMFDCNA-N,44143483,4322,A,7.24413,pubchem,375767,9606,MMP13,2676,S(=O)(=O)(C1(CCN(CC1)C(=O)N(CC)CC)C(O)=NO)C2=CC=C(OCC3=C4C(=NC(=C3)C)C=CC=C4)C=C2,CCN(CC)C(=O)N1CCC(C(O)=NO)(S(=O)(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CC1,7.24413,,0.0,0
DMIORTQLUPECMV-CUZAVEADNA-N,CHEMBL493989,4322,A,8.85,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C2=CC=C(C3=CC=C(C=C3)OC)S2)(=O)=O)S(C4=CC=C(C=C4)C)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)s2)cc1,8.85,,0.0,0
DONMTDNLNMLOIC-VMAHWADYNA-N,CHEMBL91636,4322,A,8.64,chembl20,106613,9606,MMP13,2676,C1(N[C@H](C(NCC(N2CCOCC2)=O)=O)CCCCNC(OCCC[C@@H]([C@H]1CC(C)C)C(O)=NO)=O)=O,CC(C)C[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N2CCOCC2)CCCCNC(=O)OCCC[C@@H]1C(O)=NO,8.64,,0.0,0
DDFFKEPNXVTRCY-NEDFBODPNA-N,CHEMBL491287,4322,A,8.52,chembl20,495051,9606,MMP13,2676,N1(CCN(S(C2=CC=C(C=C2)OCC3=CC=C(C=C3)C)(=O)=O)[C@@H]([C@H]1C)C(=O)NOCC=C)C(C)=O,C=CCONC(=O)[C@@H]1[C@@H](C)N(C(C)=O)CCN1S(=O)(=O)c1ccc(OCc2ccc(C)cc2)cc1,8.52,,0.0,0
FWGPCZGIMGDSOM-LZTCZSIONA-N,CHEMBL339610,4322,A,6.71,chembl20,106606,9606,MMP13,2676,N1(C(N2C=CC=CC2=NC1=O)=O)C[C@H]3[C@@H]([C@@H](SC4=CC=C(C5=CC=C(C=C5)SC)C=C4)CC3)C(O)=O,CSc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4c(=O)nc5ccccn5c4=O)[C@@H]3C(=O)O)cc2)cc1,6.71,,0.0,0
FYLRGTJPSXLRCD-XTFLDAKUNA-N,57392975,4322,A,7.10002,pubchem,641380,9606,MMP13,2676,S=1(O)(O)=CC(NC(=O)C=2C=CC(OC3=CC=C(C#C[C@@]4(O)C5CCN(C4)CC5)C=C3)=CC2)CC1,O=C(NC1C=S(O)(O)=CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.10002,,0.0,0
GCDCQOTVUSLXRJ-QQYOYRKSNA-N,CHEMBL111068,4322,A,8.4,chembl20,106625,9606,MMP13,2676,S(N1[C@H]([C@H](C)N(CC1)C(NC(C)C)=O)C(O)=NO)(C=2C=CC(OCC3=C(C)C=CC=C3)=CC2)(=O)=O,Cc1ccccc1COc1ccc(S(=O)(=O)N2CCN(C(=O)NC(C)C)[C@@H](C)[C@@H]2C(O)=NO)cc1,8.4,,0.0,0
DRINIAFHXKEERM-IVCLELLPNA-N,CHEMBL126712,4322,A,8.51,chembl20,106606,9606,MMP13,2676,N1(C(NC(C1=O)(C)C)=O)C[C@H]2[C@@H]([C@@H](SC=3C=CC(=CC3)C4=CC=C(C=C4)Cl)CC2)C(O)=O,CC1(C)NC(=O)N(C[C@@H]2CC[C@H](Sc3ccc(-c4ccc(Cl)cc4)cc3)[C@H]2C(=O)O)C1=O,8.51,,0.0,0
IPGBSWJQXVYQBT-WEUGBEAXNA-N,57399912,4322,A,7.50004,pubchem,641380,9606,MMP13,2676,S(=O)(=O)(C=1C=C(CNC(=O)C=2C=CC(OC3=CC=C(C#C[C@@]4(O)C5CCN(C4)CC5)C=C3)=CC2)C=CC1)C,CS(=O)(=O)c1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,7.50004,,0.0,0
IINBMMZSLVIMTL-BTXFOUSBNA-N,CHEMBL109326,4322,A,7.77,chembl20,106625,9606,MMP13,2676,S(N1[C@H]([C@H](C)N(CC1)C(=O)C)C(O)=NO)(C=2C=CC(OCC3=C4C(C=CC=C4)=NC=C3)=CC2)(=O)=O,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccnc4ccccc34)cc2)[C@@H](C(O)=NO)[C@@H]1C,7.77,,0.0,0
LYRRCUUSLOFAKG-NDVCAOHFNA-N,CHEMBL418461,4322,A,7.0,chembl20,106479,9606,MMP13,2676,S(N[C@@H](C(O)=O)[C@@H]1CC[C@H](N2C(=O)CCC2)CC1)(C3=CC=C(C=C3)C4=CC=C(C=C4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)[C@H]3CC[C@@H](N4CCCC4=O)CC3)cc2)cc1,7.0,,0.0,0
LYRRCUUSLOFAKG-PYVUIAHANA-N,CHEMBL62021,4322,A,7.43,chembl20,106479,9606,MMP13,2676,S(N[C@@H](C(O)=O)[C@@H]1CC[C@@H](N2C(=O)CCC2)CC1)(C3=CC=C(C=C3)C4=CC=C(C=C4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)[C@H]3CC[C@H](N4CCCC4=O)CC3)cc2)cc1,7.43,,0.0,0
CLPQPSHMBDAYLR-ACIDLTHQNA-N,CHEMBL102057,4322,A,8.4,chembl20,106763,9606,MMP13,2676,S(N(C1=C(C=C(C=C1CN2CCN(CC2)C)C3=CC=C(OC(F)(F)F)C=C3)C(O)=NO)C)(C4=CC=C(C=C4)OC)(=O)=O,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cc(-c3ccc(OC(F)(F)F)cc3)cc2C(O)=NO)cc1,8.4,,0.0,0
BRQJYFLUVAGTOK-UBXIPSODNA-N,CHEMBL221632,4322,A,9.28,chembl20,458357,9606,MMP13,2676,N1C(=O)C(OC=2C=CC(OC=3C=CC(=CC3)C=4OC=C(N4)C5=CC=CC(=C5)C#N)=CC2)(C(NC1=O)=O)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(C#N)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.28,,0.0,0
CNVJYZPKUZXAML-GAIJOTGFNA-N,CHEMBL372405,4322,A,8.36,chembl20,327744,9606,MMP13,2676,O=C([C@H](NS(=O)(=O)C=1C=CC(C2=CC=C(OCC=3OC4=C(C3C)C=CC=C4)C=C2)=CC1)CC5=CC=CC=C5)O,Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)oc2ccccc12,8.36,,0.0,0
CQIQKDQFHVTTKM-KSCQGUHQNA-N,CHEMBL45162,4322,A,7.7,chembl20,101903,9606,MMP13,2676,S(N([C@H](C(O)=NO)CCSCC1=CC=C(OCC2=CC=CC=C2)C=C1)CC(C)C)(C=3C=CC(=CC3)OC)(=O)=O,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2)C(O)=NO)cc1,7.7,,0.0,0
FBPORLJZYBBNBL-HQWBRPTQNA-N,CHEMBL287885,4322,A,5.29,chembl20,106764,9606,MMP13,2676,C(C(CC(C(NC(C(=O)NC)C(C)(C)C)=O)CCC1=CC=CC=C1)=O)(C2=CC=C(C=C2)CC3=CC=CC=C3)(F)F,CNC(=O)C(NC(=O)C(CCc1ccccc1)CC(=O)C(F)(F)c1ccc(Cc2ccccc2)cc1)C(C)(C)C,5.29,,0.0,0
DBVCMEXOYUZQJM-AOUIMPDMNA-N,CHEMBL1940288,4322,A,7.3,chembl20,798828,9606,MMP13,2676,N12C[C@](C#CC3=CC=C(OC=4C=CC(=CC4)C(=O)NCC5=CC(=CC(=C5)OC)OC)C=C3)(O)C(CC1)CC2,COc1cc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)cc(OC)c1,7.3,,0.0,0
DAAIDRXNEKWJIQ-UYXXHPFVNA-N,CHEMBL337946,4322,A,7.89,chembl20,106606,9606,MMP13,2676,N1(N=NC=2C(C1=O)=CC=CC2)C[C@H]3[C@@H]([C@@H](SC=4C=CC(C5=CC=C(C=C5)SC)=CC4)CC3)C(O)=O,CSc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4nnc5ccccc5c4=O)[C@@H]3C(=O)O)cc2)cc1,7.89,,0.0,0
CXYSWVJGECIJOF-OECWPVGFNA-N,CHEMBL362791,4322,A,8.64,chembl20,321194,9606,MMP13,2676,S(N[C@H](C(O)=O)C(C)C)(C=1C=CC(=CC1)C=2C=CC(NC(C3=CC=4C(OC)=CC=CC4O3)=O)=CC2)(=O)=O,COc1cccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)cc12,8.64,,0.0,0
DGNSDTQNQWONIY-YLHGWYNBNA-N,CHEMBL1083585,4322,A,8.17,chembl20,634118,9606,MMP13,2676,C1COCCC1(S(C2=CC=C(C=C2)N3CCC(CC3)C(=O)N4CCN(CC4)C=5C=CC(=CC5)C(C)=O)(=O)=O)C(O)=NO,CC(=O)c1ccc(N2CCN(C(=O)C3CCN(c4ccc(S(=O)(=O)C5(C(O)=NO)CCOCC5)cc4)CC3)CC2)cc1,8.17,,0.0,0
DCZIFTAWIUHEEC-YLHGWYNBNA-N,CHEMBL289604,4322,A,7.3,chembl20,106642,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=NC=2C1=CC=C(C(F)(F)F)C2)CC=3C=NC=CC3)(C4=CC=C(C=C4)C5=CC=CC=C5)(=O)=O,O=S(=O)(c1ccc(-c2ccccc2)cc1)N(Cc1cccnc1)c1c(C(O)=NO)cnc2cc(C(F)(F)F)ccc12,7.3,,0.0,0
FPRHOXXDKHGHSY-ACIDLTHQNA-N,CHEMBL1083586,4322,A,7.91,chembl20,634118,9606,MMP13,2676,C1COCCC1(S(C2=CC=C(C=C2)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=C(C=C5C)C)(=O)=O)C(O)=NO,Cc1ccc(N2CCN(C(=O)C3CCN(c4ccc(S(=O)(=O)C5(C(O)=NO)CCOCC5)cc4)CC3)CC2)c(C)c1,7.91,,0.0,0
CSSYENOYWSXNTO-UXGJFJNKNA-N,CHEMBL1223353,4322,A,7.54,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@@H](C(=O)NC)C3CCCCC3)=O)=CC1)CNC(=O)C4=CN=CC(=C4)CC,CCc1cncc(C(=O)NCc2cccc(-c3ccc(C(=O)N[C@@H](C(=O)NC)C4CCCCC4)o3)c2)c1,7.54,,0.0,0
GQVFUZHQNCWOMM-RGAMCJMYNA-N,CHEMBL127168,4322,A,7.51,chembl20,106606,9606,MMP13,2676,N1(C(N2C=CC=CC2=NC1=O)=O)C[C@H]3[C@@H]([C@@H](SC=4C=CC(C5=CC=C(C#N)C=C5)=CC4)CC3)C(O)=O,N#Cc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4c(=O)nc5ccccn5c4=O)[C@@H]3C(=O)O)cc2)cc1,7.51,,0.0,0
LAXIFXUCVNKYRQ-JJRFZDQHNA-N,CHEMBL125901,4322,A,6.56,chembl20,106606,9606,MMP13,2676,N1(N=NC=2C(C1=O)=CC=CC2)C[C@H]3[C@@H]([C@@H](SC4=CC=C(C=C4)C5=CC=NC=C5)CC3)C(O)=O,O=C(O)[C@@H]1[C@@H](Sc2ccc(-c3ccncc3)cc2)CC[C@H]1Cn1nnc2ccccc2c1=O,6.56,,0.0,0
KZKJFIMVPIOGBC-KEZURAOKNA-N,10625771,4322,A,9.30103,pubchem,109245,9606,MMP13,2676,S(=O)(=O)(N1[C@H](C[C@H](N(CCC)C(O)C(=O)CCC2=CC=CC=C2)C1)C(O)=NO)C3=CC=C(OC)C=C3,CCCN(C(O)C(=O)CCc1ccccc1)[C@H]1C[C@H](C(O)=NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,9.30103,,0.0,0
KXNXODOVFJBDPH-KAOMOOMMNA-N,CHEMBL1223563,4322,A,8.3,chembl20,652122,9606,MMP13,2676,C=1C(CNC(=O)C=2N=C(N=CC2)C(F)(F)F)=CC(C=3OC(=CC3)C(N[C@H](C(NC)=O)C(C)(C)O)=O)=CC1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C(C)(C)O,8.3,,0.0,0
LEIFVUOVYOUZFH-HQWBRPTQNA-N,CHEMBL1946145,4322,A,8.05,chembl20,800776,9606,MMP13,2676,C1(C(NC(=O)NC1=O)=O)(C2=CC=C(C=C2)OC=3C=CC=CC3)NCC=4N=NN(C4)CCOCCOCCOCCOC=5C=CC=NC5F,O=C1NC(=O)C(NCc2cn(CCOCCOCCOCCOc3cccnc3F)nn2)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,8.05,,0.0,0
KGVROUUAKSRCEI-CSKMVECVNA-N,CHEMBL35433,4322,A,8.52,chembl20,106642,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=NC=2C1=CC=CC2CC3=CC=CC=C3)CC4=CN=CC=C4)(C5=CC=C(C=C5)OC)(=O)=O,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(O)=NO)cnc3c(Cc4ccccc4)cccc23)cc1,8.52,,0.0,0
KHCVBQLHKXPRJT-FCDUMETBNA-N,CHEMBL418639,4322,A,7.59,chembl20,106479,9606,MMP13,2676,S(N[C@@H](C(O)=O)C1CCC(NC=2C=CC=CC2)CC1)(C=3C=CC(=CC3)C=4C=CC(=CC4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCC(Nc4ccccc4)CC3)cc2)cc1,7.59,,0.0,0
LXRKTOCLXUHNEM-ZYMSVLFVNA-N,CHEMBL430664,4322,A,9.4,chembl20,106631,9606,MMP13,2676,S(N1C(CN(C(C=2C=CC(=CC2)C3=CC=CC=C3)=O)C=4C(C1)=CC=CC4)C(O)=NO)(C5=CC=C(C=C5)OC)(=O)=O,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(O)=NO)cc1,9.4,,0.0,0
LTTRJMCJTUBEGF-WDFFORKVNA-N,73292869,4322,A,8.22185,pubchem,769891,9606,MMP13,2676,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CCN1N=NC(=C1)COCCOCCOCCOCCOCCF)C2=CC=C(OC)C=C2,COc1ccc(S(=O)(=O)N(CCn2cc(COCCOCCOCCOCCOCCF)nn2)[C@@H](C(O)=NO)C(C)C)cc1,8.22185,,0.0,0
LUACGTLZVKVKKY-KRCSAZFUNA-N,CHEMBL370667,4322,A,7.26,chembl20,321194,9606,MMP13,2676,S(N[C@H](C(=O)O)C(C)C)(C=1C=CC(=CC1)C2=CC=C(NC(C=3OC=4C=CC=CC4C3CC)=O)C=C2)(=O)=O,CCc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2ccccc12,7.26,,0.0,0
MJYIMHGWKZRGTK-OKPOJWAQNA-N,CHEMBL184745,4322,A,7.33,chembl20,305704,9606,MMP13,2676,S(N1C(CN(C(=O)C)C2=C(C1)C=C(NCCC3=NC=CC=C3)C=C2)C(=O)NO)(C4=CC=C(C=C4)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2Cc3cc(NCCc4ccccn4)ccc3N(C(C)=O)CC2C(=O)NO)cc1,7.33,,0.0,0
MALRHJHVJCYQHD-MINSOTTONA-N,CHEMBL61354,4322,A,7.68,chembl20,106479,9606,MMP13,2676,S(N[C@@H](C(O)=O)C1CCC(NCC2=CC=CC=C2)CC1)(C=3C=CC(=CC3)C=4C=CC(=CC4)OC)(=O)=O,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCC(NCc4ccccc4)CC3)cc2)cc1,7.68,,0.0,0
MIKGRMSWGTVOSA-GIEPDSIANA-N,73293037,4322,A,8.1549,pubchem,769891,9606,MMP13,2676,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CCN1N=NC(=C1)COCCOCCOCCOCCOCCF)C2=CC=C(OCCF)C=C2,CC(C)[C@H](C(O)=NO)N(CCn1cc(COCCOCCOCCOCCOCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.1549,,0.0,0
KATBPZLMXQIZLF-LGXNMXGQNA-N,44275769,4322,A,6.74473,pubchem,109379,9606,MMP13,2676,P(O)(=O)(CC(CC(C)C)C(=O)N[C@H](C(C)(C)C)C(=O)NC)CC1=CC=C(C=C1)CC2=CC=CC=C2,CNC(=O)[C@H](NC(=O)C(CC(C)C)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,6.74473,,0.0,0
KABNCEKFOYZBNB-CWKYOVFQNA-N,CHEMBL1223285,4322,A,8.4,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@@H](C(=O)NC)C3CCCCC3)=O)=CC1)CNC(=O)C4=NC(=CC=C4)C,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C)n3)c2)o1)C1CCCCC1,8.4,,0.0,0
KCFVQFHCAXDOGF-UTCUMVRVNA-N,CHEMBL1223284,4322,A,8.0,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@H](C3CCCCC3)C(=O)NC)=O)=CC1)CNC(=O)C=4N=CN=CC4,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccncn3)c2)o1)C1CCCCC1,8.0,,0.0,0
IANBHIHXRLTEEH-WRPLANPYNA-N,CHEMBL429112,4322,A,5.43,chembl20,452976,9606,MMP13,2676,C12(C(=O)NC(NC1=O)=O)CN(CC2NC(C3=CC=C(C=C3)OCC4=CC(C)=NC=5C4=CC=CC5)=O)S(C)(=O)=O,Cc1cc(COc2ccc(C(=O)NC3CN(S(C)(=O)=O)CC34C(=O)NC(=O)NC4=O)cc2)c2ccccc2n1,5.43,,0.0,0
IANSRUIYCOKEGO-NZRUPFPENA-N,25144971,4322,A,7.60206,pubchem,346594,9606,MMP13,2676,S=1(O)(O)=CCC2=C(SC3=NC(=NC(O)=C23)C(=O)NCC4=CC=5CN(CCC5C=C4)C6C(=N)C(=O)C6=O)C1,N=C1C(=O)C(=O)C1N1CCc2ccc(CNC(=O)c3nc(O)c4c5c(sc4n3)C=S(O)(O)=CC5)cc2C1,7.60206,,0.0,0
IFVVAVDCKGJFSK-WEUGBEAXNA-N,CHEMBL1940284,4322,A,7.2,chembl20,798828,9606,MMP13,2676,O=S(=O)(OC=1C=CC=C(CNC(C=2C=CC(OC3=CC=C(C=C3)C#C[C@]4(O)CN5CCC4CC5)=CC2)=O)C1)C,CS(=O)(=O)Oc1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,7.2,,0.0,0
IGFLLZYTLLPXEH-YOKIIZOFNA-N,CHEMBL1223132,4322,A,6.74,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C=2OC(=CC2)C(N[C@H](C3CCCCC3)C(=O)NC)=O)=CC1)CNC(C=4OC=CC4C)=O,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3occc3C)c2)o1)C1CCCCC1,6.74,,0.0,0
IHWAKJKUYYZNCF-GIGLFGJMNA-N,CHEMBL127035,4322,A,6.88,chembl20,106606,9606,MMP13,2676,C=12C(N(C[C@H]3[C@@H]([C@@H](SC=4C=CC(C5=CC=C(C=C5)Cl)=CC4)CC3)C(O)=O)NNC1C=CS2)=O,O=C(O)[C@@H]1[C@@H](Sc2ccc(-c3ccc(Cl)cc3)cc2)CC[C@H]1CN1NNc2ccsc2C1=O,6.88,,0.0,0
IHXYDMMVEDLUPK-HBVOBRIENA-N,CHEMBL24573,4322,A,5.8,chembl20,106601,9606,MMP13,2676,N(C(C(CP(=O)(CC1=CC=C(C=C1)CC2=CC=CC=C2)O)CCC(F)(F)F)=O)[C@@H](C(=O)NC)C(C)(C)C,CNC(=O)[C@H](NC(=O)C(CCC(F)(F)F)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,5.8,,0.0,0
IBMUIXAPDBZOLE-OKPOJWAQNA-N,44143481,4322,A,5.95468,pubchem,375767,9606,MMP13,2676,S(=O)(=O)(C1(CCN(CC1)C(OC(C)(C)C)=O)C(O)=NO)C2=CC=C(OCC3=C4C(=NC(=C3)C)C=CC=C4)C=C2,Cc1cc(COc2ccc(S(=O)(=O)C3(C(O)=NO)CCN(C(=O)OC(C)(C)C)CC3)cc2)c2ccccc2n1,5.95468,,0.0,0
HZWSSUJZEMEIID-VILNLABZNA-N,CHEMBL59104,4322,A,7.77,chembl20,106479,9606,MMP13,2676,S(N[C@@H](C(O)=O)C1CCC(NC(=O)OCCOC)CC1)(C=2C=CC(=CC2)C=3C=CC(=CC3)OC)(=O)=O,COCCOC(=O)NC1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,7.77,,0.0,0
JFCGISGLHXBESS-XCHACDBSNA-N,CHEMBL492531,4322,A,6.7,chembl20,566183,9606,MMP13,2676,N(C(OC1=CC=C(C=C1)F)=O)C2=CC=C3OC4=C(C=CC(=C4)S(=O)(N[C@H](C(=O)O)C(C)C)=O)C3=C2,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccc(F)cc3)cc12)C(=O)O,6.7,,0.0,0
JFTXMXVXCKLYHG-MJHPXVFFNA-N,21931049,4322,A,9.20066,pubchem,276257,9606,MMP13,2676,O(C1(CCOC)C(=O)NC(=O)NC1=O)C2=CC=C(OC=3C=CC(C=4OC=C(N4)C=5C=C(C=CC5)C#N)=CC3)C=C2,COCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(C#N)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.20066,,0.0,0
JGTIIKHYSZFICL-RNPWZEQVNA-N,CHEMBL511203,4322,A,8.96,chembl20,500227,9606,MMP13,2676,CC(C)[C@H](C(O)=O)NS(C1=CC=C(C=2C=CC(COC3=CC=C(C(C(C)C)=O)C=C3)=CC2)C=C1)(=O)=O,CC(C)C(=O)c1ccc(OCc2ccc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)cc2)cc1,8.96,,0.0,0
JIIMVBXHLBKVOM-KXMZBPDPNA-N,CHEMBL340345,4322,A,6.17,chembl20,106606,9606,MMP13,2676,C=12C(N(C[C@H]3[C@@H]([C@@H](SC=4C=CC(C5=CC=C(C=C5)Cl)=CC4)CC3)C(O)=O)NNC1NC=N2)=O,O=C(O)[C@@H]1[C@@H](Sc2ccc(-c3ccc(Cl)cc3)cc2)CC[C@H]1CN1NNc2[nH]cnc2C1=O,6.17,,0.0,0
